team_id,team_name,rank,total_wins,total_losses,adj_win_perc,str_of_sched,rpi
63a8fdcf-b51b-4de3-8a57-2a6e41d362ce,Blazers,177,18,13,0.563,0.4711,0.4941
a0fdb660-a822-4337-b01d-31c4d2c99c8a,Governors,178,17,15,0.5214,0.4845,0.4937
aed211c3-23a4-4188-ad70-22c6eba7d765,Bulldogs,178,16,17,0.4964,0.4928,0.4937
11a617d5-af03-4cce-bc8a-51114d9e41fe,49ers,180,13,18,0.4483,0.5078,0.4929
2a997096-a381-469d-a7e9-9e031c8b071c,Sycamores,181,11,18,0.3706,0.5324,0.4919
9b66e1e0-aace-4671-9be2-54c8acf5ecfc,Spiders,182,12,20,0.3544,0.5375,0.4917
3eacc387-0ad8-4c5e-a666-c8ab447d224f,Tigers,183,13,17,0.475,0.4969,0.4914
150148c2-ca8f-414f-8f41-d94a55d4a122,Fighting Illini,184,13,18,0.3488,0.5382,0.4909
d52c3640-069c-4554-982e-e6537c8044f1,Colonials,185,15,18,0.3985,0.5212,0.4905
67322042-9c40-4dc2-b33a-4754c02ec82a,Bearkats,185,17,15,0.5597,0.4674,0.4905
4b7dedc0-7b48-49a4-aad6-8a94a33274d2,Wildcats,187,14,17,0.4148,0.5154,0.4902
c9570e17-c4fd-41e6-908a-1a083941319d,Tigers,188,13,18,0.4172,0.5129,0.489
f2164f01-2cbc-4967-bb1c-93656d790921,Broncos,189,15,15,0.4931,0.4868,0.4883
3db7336c-c18a-441b-912e-e2a4408f12ea,Hawks,189,11,20,0.3669,0.5287,0.4883
91ec9ba2-12e5-4a75-9410-a166c82163fd,Panthers,189,15,18,0.5188,0.4782,0.4883
80a19b57-d6ab-4bee-934f-33a72c2e958a,Raiders,192,18,14,0.5821,0.4564,0.4878
ca478771-aa3d-4231-81e0-b70f519134fb,Bulldogs,193,15,15,0.553,0.4642,0.4864
8accb91e-6086-41b3-a420-7a82fa442365,Phoenix,194,12,18,0.4154,0.5093,0.4859
09920a5f-1b25-466c-b5ae-6167214f5ba9,Ospreys,194,11,19,0.4224,0.5071,0.4859
e76479d0-a768-46d2-89bf-7b9dae12bec8,Patriots,196,16,17,0.4516,0.4972,0.4858
ad9a3e21-4585-4e35-8946-290fe4a16f18,Explorers,197,13,19,0.3712,0.5239,0.4857
6906e22d-92fa-40cb-8c05-ec8391ac1979,Colonials,198,16,17,0.5342,0.4693,0.4855
7e100f63-0b32-49f6-a954-f5b7c8cf48ad,Redhawks,198,17,14,0.5294,0.4709,0.4855
dfe0d93f-94a5-47fb-b7aa-f74786e09acb,Flames,200,18,16,0.5357,0.4683,0.4852
559db90c-741f-40d1-aa81-3fdd1d4889f3,Flames,201,19,15,0.5536,0.4622,0.485
f7e6acc3-0778-4de5-940a-d88e20df1159,Antelopes,201,21,12,0.6031,0.4456,0.485
d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,Warriors,203,15,13,0.4692,0.4877,0.4831
3b088563-ca8a-49a6-9e19-5e4cb186ae1d,Midshipmen,204,19,12,0.6178,0.4378,0.4828
df3da9d7-2d2b-44e2-99e2-08c4945a203b,Crusaders,205,13,17,0.4435,0.4958,0.4827
8ff733a9-9f93-46de-ba7e-cf6f7e429670,Bulldogs,206,15,16,0.4574,0.4909,0.4825
a9e4d292-d074-40e7-a81a-f9342929b979,Falcons,207,14,16,0.4789,0.4836,0.4824
327f09e2-e75f-4014-8ef7-caf9202cd583,Bobcats,208,13,17,0.3952,0.5042,0.477
8736b67f-5924-400b-bf94-3bd804c36600,Hoyas,209,15,15,0.4357,0.4899,0.4764
dba620d9-7282-4638-bf05-13caf48eeed1,Hawks,210,18,14,0.561,0.448,0.4763
6373b18c-62f6-49bc-bd4c-8959a2466516,Trojans,211,14,17,0.4593,0.4802,0.475
6776c7e6-f4c2-47bd-99e5-39fc179a3197,Tigers,212,16,14,0.6027,0.432,0.4747
984e7518-e418-45d5-9797-979b8c2085c1,Bison,213,12,17,0.438,0.4869,0.4746
6bff595c-32cb-4028-837c-c7de2a2107e6,Catamounts,214,11,19,0.3864,0.5029,0.4738
508f503f-dc57-4f4c-a01e-4f195e5c05c8,Mountain Hawks,215,15,14,0.5252,0.4563,0.4736
e7ff6d5c-07e9-42af-955d-0a0b8c1e2288,Privateers,216,13,17,0.4841,0.4693,0.473
6120ac5d-e0f2-4b28-9e6f-ee71596a7e88,Golden Eagles,217,12,18,0.4032,0.4954,0.4723
18585f21-1d63-4400-974c-433fd5073c34,Warhawks,218,13,16,0.4454,0.4812,0.4722
23426c0b-1705-4dfb-a0e2-efdbdd8fd6f6,Seawolves,219,12,19,0.4082,0.4932,0.4719
eda6c307-1e0f-4a28-82f4-ee9653b343fb,Cardinals,219,15,14,0.5461,0.4471,0.4719
fe406882-9f22-495e-9df6-ef357a6803c6,Tigers,221,12,16,0.4462,0.4802,0.4717
53aaac6a-796e-41a6-a04e-6ce74c5717f8,Aggies,222,18,15,0.6202,0.4219,0.4715
22984593-0701-4648-b8a8-f6d695238620,Mastodons,223,14,15,0.4959,0.4619,0.4704
de9a0e19-b83c-4b98-a6da-81c110cb364b,Terriers,223,14,16,0.5065,0.4583,0.4704
4af63ebd-d3c8-4772-bbde-938a078bd057,Chanticleers,225,11,18,0.3775,0.4981,0.468
de8fc8a7-253f-4597-8a48-a0104ef226ae,Fighting Hawks,226,10,20,0.3385,0.511,0.4679
ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,Blue Demons,227,11,20,0.3248,0.5153,0.4677
7a270923-01d6-4a6f-a93e-e8786266d502,Jaspers,228,14,17,0.4604,0.4688,0.4667
79871449-f5a1-4650-b3cf-85b78fd6943e,Runnin' Bulldogs,229,11,18,0.3982,0.4891,0.4664
5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,Panthers,230,15,16,0.4897,0.4582,0.4661
24051034-96bb-4f78-a3a6-312f3258780f,Panthers,231,8,24,0.1757,0.5621,0.4655
2da57857-b038-4ad3-8199-e3fb339f57d2,Roadrunners,232,9,18,0.3333,0.5092,0.4652
92456e1e-f48c-4385-96ab-14cb27d18726,Vaqueros,233,13,18,0.4286,0.477,0.4649
dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355,Bears,234,17,17,0.538,0.4382,0.4631
aacdc78d-b7fa-48f6-9686-2fdb8a95030e,Golden Bears,235,8,23,0.2264,0.5419,0.463
161354af-1f3e-4d58-88f7-e016ec74b7b6,Pirates,235,16,16,0.5362,0.4386,0.463
b03bb029-4499-4a2c-9074-5071ed360b21,Scarlet Knights,237,14,19,0.3262,0.508,0.4626
6f676cba-c1f9-45a4-9016-fb408fd525b1,Pioneers,238,13,15,0.4583,0.4619,0.461
87d88c93-29bc-4306-b0a6-87c6f6e80da1,Mountaineers,239,13,18,0.437,0.4687,0.4608
5fe4a398-1699-4442-a364-305b2f0ac01e,Mountaineers,240,16,14,0.5781,0.4201,0.4596
0affc15f-641d-4211-970d-fb9fb8d36842,Fightin Blue Hens,241,12,19,0.381,0.4838,0.4581
88ff8c00-958e-4ccf-a21d-77fab9e93692,Big Red,242,11,16,0.4261,0.4687,0.458
6a7083ab-1832-48c0-9168-427b35adbcde,Redhawks,243,12,17,0.4336,0.4657,0.4577
56fe0ab2-e4f0-47b9-8726-9ce23ebcde20,Zips,244,13,18,0.376,0.4843,0.4572
88104678-e53b-43b3-82f7-efb3a11cedb9,Minutemen,245,13,20,0.3333,0.4981,0.4569
1a470730-f328-4fb1-8bbf-36a069e4d6b2,Rams,246,10,21,0.2937,0.511,0.4567
095417ae-62b0-4109-afc4-d92918599dd4,Golden Eagles,247,8,20,0.3051,0.5066,0.4563
f2d01b77-0f5d-4574-9e49-2a3eaf822e44,Dragons,248,12,20,0.3582,0.4863,0.4543
c54279f9-3028-4663-893a-7d22482f8098,Seahawks,249,9,21,0.2846,0.5104,0.4539
82c12e8d-7c6c-47d8-b100-3cbc190d268e,Blackbirds,250,17,17,0.5069,0.4361,0.4538
6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,Bengals,251,12,16,0.4444,0.4559,0.4531
500d7223-ecff-494b-9539-28427156c783,Highlanders,252,12,16,0.4063,0.4682,0.4527
b71d5a1b-2671-4e5a-b94b-06bfb22a27dd,Knights,253,11,18,0.4173,0.4637,0.4521
820c8f26-cf11-4997-b2e2-19f47bd2f72f,Kangaroos,254,8,21,0.2815,0.5057,0.4497
c7116621-45ed-4ab1-9ad9-dee524120569,Thunderbirds,255,11,19,0.3629,0.4756,0.4474
a3fef707-e4fc-48a0-82f1-f4ef01b76f45,Buccaneers,255,12,16,0.4545,0.445,0.4474
fea46ac5-6dad-43cd-a770-75554dbcc118,Dukes,257,16,16,0.4265,0.453,0.4464
23fec4e7-108f-4569-85d1-bef2f794e925,Panthers,258,10,19,0.3664,0.4728,0.4462
3f0ac618-3742-471a-9d1f-03e08f3deca2,Huskies,259,11,19,0.3362,0.4827,0.4461
bec40585-b587-4548-93f5-b7c00b046aea,Bobcats,259,11,19,0.3712,0.4711,0.4461
c851131a-5ecd-4670-81bc-b40f4837dd65,Owls,261,9,19,0.3309,0.4843,0.446
a311188e-1259-4fda-b0ea-c47cb52694b1,Panthers,262,11,16,0.4054,0.4591,0.4457
6e5dfe2c-28cc-411f-b846-af8436093ab2,Fighting Camels,263,15,16,0.4803,0.4334,0.4451
a8f75c12-c4db-401f-99e3-b48209d85274,Spartans,264,13,17,0.4552,0.4401,0.4439
aa7af640-5762-4686-9181-39f7b8a8186e,Falcons,264,10,19,0.3206,0.485,0.4439
e66d7ed2-9b4c-48c8-adaa-a276793b057d,Peacocks,266,14,18,0.4478,0.4414,0.443
28023973-1d9d-4d01-b939-dc8f9b44fb1c,Broncos,267,10,19,0.3185,0.4839,0.4425
e48e3dd5-721c-4d96-8ff4-790fe2597bfd,Colonels,268,9,20,0.3381,0.4756,0.4412
441a11b4-b506-45b3-8030-fe72a4381c40,Lions,268,10,20,0.3284,0.4788,0.4412
e4c315a0-e83f-4d14-856e-34a0463059e3,Eagles,268,16,16,0.5397,0.4084,0.4412
0796c3b6-5308-4aa0-8fdc-c65d39b043c6,Wildcats,271,16,14,0.5882,0.3907,0.4401
524e3eec-7dde-45c7-b3cc-6308cec73350,Dukes,272,9,22,0.2766,0.4943,0.4399
31aedd91-a77e-46c1-8bdc-80e9860c159d,Crusaders,273,12,19,0.4027,0.4522,0.4398
fb28bd56-9e56-40c1-992d-71c1e27fe4fd,Dolphins,274,11,18,0.3858,0.4573,0.4394
6dfaf0ba-47c4-4e05-b0a7-72734747d48f,Black Knights,275,12,17,0.4496,0.4338,0.4378
1e5dc9e4-c60d-487b-8279-dfbec9229faa,Bobcats,276,13,18,0.4379,0.4374,0.4375
a52b2ece-1f87-45b5-ae1e-8d0920479965,Wildcats,277,12,16,0.4559,0.4307,0.437
aba39ad0-6d9f-4946-bf7e-5c63bf966ce6,Saints,278,8,24,0.209,0.5127,0.4367
412e7f0d-fb93-4e6e-be1f-9a4c7490d121,Bulldogs,279,8,21,0.2815,0.4858,0.4347
2e8442e9-bd09-4d46-9dd3-de79433287f3,Owls,280,8,20,0.2759,0.4875,0.4346
a8ac24ca-3b7a-4610-ad99-042661584c48,Golden Panthers,281,11,18,0.3435,0.4648,0.4345
1394dd8a-040e-4509-9ee3-761d60eaf6c9,Golden Lions,282,14,21,0.4444,0.4308,0.4342
e19cfc47-f23f-4c64-ba29-2e6d12dc45b2,Terriers,283,11,18,0.3913,0.4482,0.434
a93bf4f2-3724-4539-8c8a-9ac8ee3741a6,Blue Devils,284,14,18,0.4853,0.4165,0.4337
68d2aa5b-714f-4652-96f3-b71e1752413f,Mavericks,285,7,22,0.2212,0.5042,0.4335
e30c0417-b220-424e-886e-dd1249e2ca5a,Vikings,286,11,23,0.3219,0.4706,0.4334
b7747a03-c85b-4de6-94bf-1b5b68553248,Eagles,287,6,21,0.2018,0.5102,0.4331
d2ef641c-70e4-48bb-b40d-ac654d179205,Cowboys,288,8,17,0.3604,0.4564,0.4324
a3b13d27-ec14-4a7d-88a2-0bc9f7b58984,Jaguars,289,13,18,0.4472,0.4273,0.4322
06d15d35-4955-4fdd-83d9-32d24dbd795b,Miners,290,10,20,0.2754,0.4815,0.43
c13f96ba-c79c-452f-9f63-3b45fae4e543,Bulldogs,291,8,22,0.2581,0.4867,0.4296
90ec10eb-38a4-4a69-b072-ef71d294933b,Jaguars,292,9,19,0.3182,0.4662,0.4292
10c614fa-9646-46cf-a1fb-5af96772bbb8,Jaguars,293,12,18,0.3793,0.4442,0.428
224e3b21-30e7-4a05-9e8c-62721d581db8,Pilots,294,7,22,0.2199,0.4969,0.4276
7888d144-563d-4f84-b99b-d120aecf1fef,Rams,295,9,22,0.223,0.4944,0.4266
a601205f-3bfe-4052-ac0b-b8f18cf3efd3,Pirates,296,10,20,0.2639,0.4804,0.4263
1b78e7f6-f25c-4921-98e2-9bc565f8dfb4,Titans,297,6,24,0.1918,0.5006,0.4234
c206712f-2298-4279-b76c-834ac42809b9,Cougars,298,9,21,0.3176,0.4586,0.4233
6a8d2a24-2128-47a0-913f-3d29e9d6592c,Bobcats,299,12,21,0.3576,0.4444,0.4227
9febd5fa-982f-4f40-ad1d-8e49be96cf4f,Skyhawks,300,8,21,0.3077,0.4592,0.4213
558abf02-97f4-4323-aa99-63c076d35932,Bears,301,10,16,0.3818,0.4338,0.4208
55af9c69-3675-4b9b-a882-96640b782fff,Bulls,302,10,22,0.2727,0.4699,0.4206
61a3e5ab-1be3-4694-b83f-edae0953f409,Phoenix,303,10,20,0.3175,0.4532,0.4192
6b170a32-8445-4cb1-8638-724996c3094b,Highlanders,304,7,22,0.2481,0.4753,0.4185
95826e36-ea33-4b51-83a8-7b4cc20999ee,Red Wolves,305,9,21,0.3162,0.452,0.4181
4927ef8b-e680-4fb8-b10e-2ea3eff32eab,River Hawks,306,11,18,0.3543,0.4367,0.4161
0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,Trojans,307,6,24,0.1912,0.4899,0.4152
6af02334-9ac3-452f-bcf4-20abdb72bd07,Leopards,308,9,21,0.2823,0.4587,0.4146
c444e03b-d16b-48b2-9b18-823c2647d41d,Tigers,309,10,20,0.3636,0.4313,0.4144
45439cdb-af7a-4743-936c-dccc76b30877,Mustangs,310,7,22,0.2195,0.478,0.4134
267d417a-8f85-4c87-a15a-068c089a74c6,Hornets,311,8,23,0.2797,0.4568,0.4125
4c9fb59b-6cec-4b0d-bb0f-628b391d138c,Mocs,312,8,23,0.2256,0.4738,0.4118
576b816b-5b9a-4768-a62b-f8435a8272c2,Bears,313,11,19,0.4224,0.4078,0.4115
fe21a988-3e96-4f3c-8f9f-b449ccda43b0,Islanders,313,8,18,0.3333,0.4376,0.4115
ca74bd67-034c-4468-8487-6f983f5eb4f6,Lions,315,7,19,0.2451,0.4665,0.4111
227d3567-d57b-417e-afc4-735e4cb308a1,Keydets,316,7,21,0.2538,0.4623,0.4102
b06b63b0-20e6-4c78-bdcf-5feac3d7995e,Blue Hose,317,8,21,0.2677,0.457,0.4097
bb384635-c3a0-459a-8f13-fcd7177313e5,Owls,318,5,24,0.1655,0.4901,0.4089
da7d41bc-48b0-4a04-948f-792d6470bcb5,Penguins,319,6,24,0.197,0.4794,0.4088
1753768d-e46e-40b1-8d69-a8ae5cccec03,Lumberjacks,320,4,26,0.1667,0.4889,0.4084
29de4e5e-ee5b-48c8-bffc-1972e7da1e30,Spartans,321,3,26,0.0949,0.5128,0.4083
1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,Hornets,322,5,25,0.1418,0.4937,0.4057
17479d6f-c8f1-458b-9412-8c76279a2bb4,Waves,323,5,26,0.1206,0.4994,0.4047
93cb009e-5bbf-4081-b2c9-44028fe28096,Wildcats,324,8,21,0.252,0.4538,0.4033
cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6,Leathernecks,325,8,16,0.2857,0.4411,0.4023
15d31915-fbd6-4ae3-8e4b-f3b563c56a18,Red Foxes,326,6,25,0.1745,0.4762,0.4008
cec2527e-5e1e-4817-a628-35666ef13b6e,Rattlers,327,8,25,0.2677,0.4443,0.4002
394d1b2b-7a19-4d43-b04a-5f366c24e5bf,Hatters,328,8,20,0.3143,0.4282,0.3997
fa0f8282-c4f1-490e-962c-f25350cd76f4,Bearcats,329,9,20,0.313,0.4263,0.398
175d34a7-3823-4e4f-9f11-2464f55360b8,Greyhounds,330,8,22,0.2373,0.4513,0.3978
a44f8c85-7ab6-4a4e-b6f1-c69a4cabe1ed,Bulldogs,331,8,22,0.2667,0.4408,0.3973
3556d445-b3f1-467e-b150-952b32dfb150,Pioneers,332,9,21,0.3082,0.4241,0.3951
8ddbfca9-a931-4908-aa31-9fcd17624b5f,49ers,333,5,23,0.1691,0.4676,0.393
22fbe5dc-c6db-4675-b3a3-2d8af7f5d313,Bison,334,8,23,0.281,0.4234,0.3878
600aad0e-85e7-4db8-be0b-94ba02a08e55,Lancers,335,4,26,0.137,0.4706,0.3872
2f513e67-f019-4eec-9096-fbc5911858b6,Eagles,336,6,24,0.2,0.4493,0.387
1bddc811-44cf-4e53-b4ab-11c8dc82c9de,Braves,337,7,21,0.2589,0.4232,0.3821
d60357bd-1205-42e9-9092-d986a2843a34,Big Green,338,6,20,0.2075,0.44,0.3819
5873529e-e5e3-4a06-8a03-fa4cbe509880,Delta Devils,339,4,28,0.127,0.4582,0.3754
2f8c85a7-54f4-4942-be16-2cbac77c82d7,Cougars,339,1,29,0.0238,0.4926,0.3754
95a27dc5-16d5-4745-9adb-34c41e1444e8,Huskies,341,3,25,0.1066,0.464,0.3746
61dadefa-76bf-4db4-8067-f88df540b9cd,Bulldogs,342,3,28,0.1172,0.4589,0.3735
cb732075-23a5-4e71-9037-50a7a002bdb2,Matadors,343,4,24,0.1515,0.4467,0.3729
5f9a90a2-3926-404e-8c8a-d9f22ad6907d,Eagles,344,5,27,0.1508,0.444,0.3707
2e78bd1b-9422-491e-9c73-37cf83b0e34e,Spartans,345,3,25,0.0948,0.4614,0.3697
0095032d-6143-44f2-8974-f6815fc56c5b,Black Bears,346,4,26,0.1493,0.4414,0.3684
912671c7-19fd-451b-813e-885485427820,Cardinals,347,3,21,0.1161,0.4524,0.3683
d20216d8-161c-46e3-b8d2-92208ddf5acf,Hawks,348,5,25,0.1466,0.4377,0.3649
71874e7e-8260-43f9-bb7c-65f267dbe8ce,Demons,349,2,23,0.1138,0.4417,0.3597
949c3398-85e4-4c63-ba71-9a82e06ddea4,Bulldogs,350,3,28,0.0963,0.4351,0.3504
ffa04cde-aa2d-4e91-b2cd-bde2bfed44de,Hornets,351,2,28,0.0469,0.4219,0.3281
61db8108-45f1-43e5-ade8-83278324bc7d,Lions,352,0,0,0.0,0.0,0.0
a43197e1-de68-41cf-bd75-88c695738601,Lancers,352,0,0,0.0,0.0,0.0
